L,method,budget,comparator,n,ppl_method,ppl_comparator,delta_mean,delta_sd,ci_lo,ci_hi,t_crit,t,p,d_z,primary,p_holm,sig
8192,recency,0.1,snapkv,20,424.89229654999997,6.552376150000001,418.33992040000004,173.91629903477656,336.9445869404916,499.7352538595085,2.093024054408263,10.757318375653796,1.6035519335330282e-09,2.4054095143569505,False,,
8192,recency,0.1,sink_window,20,424.89229654999997,7.09277975,417.79951679999994,173.6073643989557,336.54876920069773,499.05026439930214,2.093024054408263,10.762540215569162,1.59080337720195e-09,2.4065771532587883,False,,
8192,recency,0.2,full,20,299.5800889,6.1526262,293.4274627,121.92319021393342,236.3656532032042,350.48927219679575,2.093024054408263,10.762903298563819,1.5899208952643061e-09,2.4066583410845412,False,,
8192,recency,0.2,snapkv,20,299.5800889,6.3150167999999995,293.2650721,121.90642033214617,236.21111114947462,350.3190330505254,2.093024054408263,10.758426584183047,1.6008374696142937e-09,2.4056573173174156,False,,
8192,recency,0.2,sink_window,20,299.5800889,6.531760449999998,293.04832845,121.82264508666823,236.03357552125965,350.0630813787403,2.093024054408263,10.757868254144423,1.6022044518020042e-09,2.405532470925391,False,,
8192,recency,0.5,full,20,230.42864100000003,6.1526262,224.27601479999998,98.7902976396339,178.04073229014054,270.5112973098594,2.093024054408263,10.152746308041337,4.120431011014024e-09,2.2702230903090443,False,,
8192,recency,0.5,snapkv,20,230.42864100000003,6.18583815,224.24280285,98.78173311220031,178.01152866236367,270.47407703763633,2.093024054408263,10.152122965247996,4.1245267586243995e-09,2.2700837066231254,False,,
8192,recency,0.5,sink_window,20,230.42864100000003,6.3434271,224.0852139,98.68354195369656,177.8998945891265,270.27053321087357,2.093024054408263,10.155082825626351,4.105116380047631e-09,2.270745551524117,False,,
8192,sink_window,0.05,full,20,7.5205639999999985,6.1526262,1.3679378,0.75963863043684,1.0124159772824695,1.7234596227175305,2.093024054408263,8.053307947313076,1.518310475322461e-07,1.800774401393133,True,3.036620950644922e-07,***
8192,sink_window,0.05,snapkv,20,7.5205639999999985,6.8623186,0.6582453999999998,0.6441829106969867,0.3567585174243,0.9597322825756995,2.093024054408263,4.569762518797673,0.00020931520758803748,1.021829963306226,True,0.00020931520758803748,***
8192,sink_window,0.1,full,20,7.09277975,6.1526262,0.9401535500000003,0.5673589281963888,0.6746213979931315,1.2056857020068692,2.093024054408263,7.4106430430934,5.122892501973641e-07,1.6570701601342746,False,,
8192,sink_window,0.1,snapkv,20,7.09277975,6.552376150000001,0.5404036000000001,0.581459038340748,0.26827239331346353,0.8125348066865367,2.093024054408263,4.156369082623042,0.0005361210205073247,0.9293923808323563,False,,
8192,sink_window,0.2,full,20,6.531760449999998,6.1526262,0.37913424999999984,0.22039062004633472,0.2759882647784987,0.482280235221501,2.093024054408263,7.693339720358017,2.9801385003316054e-07,1.7202830588719746,False,,
8192,sink_window,0.2,snapkv,20,6.531760449999998,6.3150167999999995,0.21674364999999982,0.32033720023327306,0.06682122537860885,0.3666660746213908,2.093024054408263,3.025896054148515,0.0069511313785118635,0.6766109269924464,False,,
8192,sink_window,0.5,full,20,6.3434271,6.1526262,0.19080090000000005,0.20859853694771285,0.09317377955035468,0.28842802044964544,2.093024054408263,4.090573105746009,0.0006230137817882834,0.9146799531380513,False,,
8192,sink_window,0.5,snapkv,20,6.3434271,6.18583815,0.15758895,0.22718577218133396,0.05126273568550423,0.2639151643144958,2.093024054408263,3.1021274027807957,0.005867231838057901,0.6936567747482729,False,,
8192,snapkv,0.05,full,20,6.8623186,6.1526262,0.7096924,0.6910734381920407,0.3862600750319861,1.033124724968014,2.093024054408263,4.592624638176258,0.00019875418161389072,1.026942088610249,True,0.00039750836322778143,***
8192,snapkv,0.05,sink_window,20,6.8623186,7.5205639999999985,-0.6582453999999998,0.6441829106969867,-0.9597322825756995,-0.3567585174243,2.093024054408263,-4.569762518797673,0.00020931520758803748,-1.021829963306226,True,0.00020931520758803748,***
8192,snapkv,0.1,full,20,6.552376150000001,6.1526262,0.39974994999999997,0.48400761438502343,0.1732274136508768,0.6262724863491231,2.093024054408263,3.693611569883603,0.001542036201056736,0.8259166552739451,False,,
8192,snapkv,0.1,sink_window,20,6.552376150000001,7.09277975,-0.5404036000000001,0.581459038340748,-0.8125348066865367,-0.26827239331346353,2.093024054408263,-4.156369082623042,0.0005361210205073247,-0.9293923808323563,False,,
8192,snapkv,0.2,full,20,6.3150167999999995,6.1526262,0.16239060000000005,0.23088517414584642,0.054333012270974326,0.2704481877290258,2.093024054408263,3.1454286473812543,0.005326686586959437,0.70333922739197,False,,
8192,snapkv,0.2,sink_window,20,6.3150167999999995,6.531760449999998,-0.21674364999999982,0.32033720023327306,-0.3666660746213908,-0.06682122537860885,2.093024054408263,-3.025896054148515,0.0069511313785118635,-0.6766109269924464,False,,
8192,snapkv,0.5,full,20,6.18583815,6.1526262,0.03321195000000003,0.058342704231097914,0.005906723910350405,0.060517176089649655,2.093024054408263,2.545791417934989,0.019734394746350584,0.5692562667038212,False,,
8192,snapkv,0.5,sink_window,20,6.18583815,6.3434271,-0.15758895,0.22718577218133396,-0.2639151643144958,-0.05126273568550423,2.093024054408263,-3.1021274027807957,0.005867231838057901,-0.6936567747482729,False,,
8192,tova,0.05,full,20,6.9472063,6.1526262,0.7945801000000001,0.7356377051566176,0.4502910560810214,1.1388691439189789,2.093024054408263,4.830462345021625,0.00011622717699788903,1.0801242166221396,True,0.00023245435399577805,***
8192,tova,0.05,snapkv,20,6.9472063,6.8623186,0.08488769999999994,0.22551463852220321,-0.02065639968696943,0.19043179968696933,2.093024054408263,1.6833910995531265,0.10865876186610458,0.37641769313189066,True,0.10865876186610458,ns
8192,tova,0.05,sink_window,20,6.9472063,7.5205639999999985,-0.5733576999999999,0.5610983186020169,-0.835959796523732,-0.31075560347626774,2.093024054408263,-4.569847209013977,0.00020927505563526238,-1.0218489006142941,True,0.00020927505563526238,***
8192,tova,0.1,full,20,6.6385914,6.1526262,0.4859652,0.5276027898636986,0.2390394934764529,0.732890906523547,2.093024054408263,4.119201955622741,0.0005835915172760179,0.9210815585822523,False,,
8192,tova,0.1,snapkv,20,6.6385914,6.552376150000001,0.08621525000000001,0.16910126872065206,0.007073420094850444,0.16535707990514958,2.093024054408263,2.2800912276490153,0.03432262146133353,0.5098438979924145,False,,
8192,tova,0.1,sink_window,20,6.6385914,7.09277975,-0.4541883500000002,0.5946754033480676,-0.7325050059104663,-0.17587169408953413,2.093024054408263,-3.4156315175323697,0.0029000673653690055,-0.7637584259293143,False,,
8192,tova,0.2,full,20,6.3634313,6.1526262,0.21080510000000002,0.23455482458072513,0.10103006300092597,0.32058013699907406,2.093024054408263,4.019312196594031,0.0007331276703249542,0.8987455294378252,False,,
8192,tova,0.2,snapkv,20,6.3634313,6.3150167999999995,0.04841449999999996,0.13722957217953763,-0.01581091676686447,0.11263991676686438,2.093024054408263,1.577766532056651,0.13112367141425954,0.35279932183027723,False,,
8192,tova,0.2,sink_window,20,6.3634313,6.531760449999998,-0.16832914999999984,0.3341266423289665,-0.3247052321786685,-0.01195306782133121,2.093024054408263,-2.2530105314030955,0.036270609153815414,-0.5037884702240246,False,,
8192,tova,0.5,full,20,6.188826400000001,6.1526262,0.036200200000000106,0.05215765834528194,0.011789664489280545,0.06061073551071967,2.093024054408263,3.10390115534818,0.005844077003798643,0.6940533978798665,False,,
8192,tova,0.5,snapkv,20,6.188826400000001,6.18583815,0.00298825000000007,0.0552111685181969,-0.022851372261793443,0.028827872261793584,2.093024054408263,0.24204994435361837,0.811334835549612,0.054124012952473204,False,,
8192,tova,0.5,sink_window,20,6.188826400000001,6.3434271,-0.15460069999999995,0.2338782957176658,-0.26405911174480334,-0.04514228825519655,2.093024054408263,-2.9562185196216104,0.008109840720285328,-0.6610305566217717,False,,
